Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,8.520000,8.850000,7.800000,7.820000,7.820000,64928200
2014-04-28,7.850000,9.030000,7.380000,8.700000,8.700000,154821000
2014-05-05,8.600000,8.940000,8.500000,8.810000,8.810000,45929000
2014-05-12,8.830000,9.660000,8.780000,9.010000,9.010000,97453000
2014-05-19,9.030000,9.280000,8.950000,9.240000,9.240000,51896000
2014-05-26,9.250000,9.760000,9.150000,9.550000,9.550000,55593300
2014-06-02,9.520000,9.750000,8.760000,8.780000,8.780000,104748000
2014-06-09,8.850000,8.960000,8.490000,8.730000,8.730000,56794900
2014-06-16,8.690000,8.730000,8.230000,8.410000,8.410000,54805400
2014-06-23,8.450000,8.670000,8.190000,8.510000,8.510000,54074900
2014-06-30,8.540000,8.650000,8.450000,8.600000,8.600000,30218300
2014-07-07,8.590000,8.680000,8.210000,8.550000,8.550000,47227800
2014-07-14,8.590000,8.620000,7.830000,7.900000,7.900000,75047700
2014-07-21,7.910000,7.930000,7.600000,7.720000,7.720000,39681900
2014-07-28,7.750000,8.200000,7.070000,7.450000,7.450000,156441900
2014-08-04,7.400000,7.480000,5.530000,5.670000,5.670000,292231600
2014-08-11,5.760000,5.890000,5.590000,5.690000,5.690000,114985100
2014-08-18,5.740000,5.750000,5.360000,5.540000,5.540000,145808200
2014-08-25,5.560000,5.850000,5.540000,5.610000,5.610000,85142400
2014-09-01,5.650000,6.030000,5.500000,5.890000,5.890000,98110300
2014-09-08,5.890000,7.150000,5.710000,7.000000,7.000000,261314500
2014-09-15,7.030000,7.030000,6.590000,6.880000,6.880000,135221300
2014-09-22,6.840000,6.860000,6.260000,6.420000,6.420000,91236800
2014-09-29,6.330000,6.460000,6.140000,6.250000,6.250000,86377700
2014-10-06,6.280000,6.330000,5.710000,5.800000,5.800000,108454900
2014-10-13,5.770000,6.150000,5.770000,6.030000,6.030000,114191400
2014-10-20,6.000000,6.300000,5.980000,6.080000,6.080000,72989300
2014-10-27,6.090000,6.190000,5.910000,5.930000,5.930000,121564900
2014-11-03,5.920000,6.250000,4.650000,4.720000,4.720000,312612700
2014-11-10,4.760000,5.190000,4.720000,5.050000,5.050000,125028200
2014-11-17,5.020000,5.050000,4.640000,4.960000,4.960000,76516400
2014-11-24,4.990000,5.150000,4.840000,5.120000,5.120000,57538300
2014-12-01,5.090000,5.090000,4.670000,4.850000,4.850000,90576100
2014-12-08,4.830000,4.830000,3.980000,4.080000,4.080000,133946600
2014-12-15,4.130000,4.190000,3.790000,4.160000,4.160000,148770900
2014-12-22,4.100000,4.350000,4.080000,4.340000,4.340000,83119100
2014-12-29,4.300000,4.340000,4.070000,4.240000,4.240000,50751300
2015-01-05,4.240000,4.390000,4.100000,4.130000,4.130000,106704700
2015-01-12,4.120000,4.210000,4.010000,4.080000,4.080000,56433000
2015-01-19,4.110000,4.490000,4.070000,4.260000,4.260000,63631000
2015-01-26,4.230000,4.550000,4.160000,4.300000,4.300000,65738300
2015-02-02,4.320000,4.970000,4.210000,4.920000,4.920000,126524700
2015-02-09,4.900000,5.250000,4.800000,5.230000,5.230000,69706900
2015-02-16,5.270000,5.280000,4.700000,4.830000,4.830000,77542700
2015-02-23,4.800000,5.150000,4.430000,5.120000,5.120000,119922100
2015-03-02,5.140000,5.450000,5.080000,5.230000,5.230000,72992100
2015-03-09,5.230000,5.350000,5.010000,5.120000,5.120000,66698400
2015-03-16,5.140000,5.150000,4.940000,4.950000,4.950000,54467000
2015-03-23,4.950000,5.090000,4.650000,4.720000,4.720000,59970200
2015-03-30,4.750000,4.870000,4.650000,4.850000,4.850000,57966700
2015-04-06,4.810000,5.070000,4.800000,4.970000,4.970000,66118000
2015-04-13,5.010000,5.160000,4.950000,5.110000,5.110000,46336600
2015-04-20,5.120000,5.390000,4.930000,5.270000,5.270000,52386300
2015-04-27,5.270000,5.360000,5.060000,5.220000,5.220000,50100300
2015-05-04,5.200000,5.290000,4.690000,4.770000,4.770000,135952800
2015-05-11,4.770000,4.880000,4.610000,4.820000,4.820000,76378700
2015-05-18,4.840000,4.870000,4.660000,4.690000,4.690000,56069200
2015-05-25,4.690000,4.770000,4.540000,4.650000,4.650000,72214500
2015-06-01,4.650000,4.800000,4.410000,4.420000,4.420000,74851800
2015-06-08,4.470000,4.720000,4.420000,4.630000,4.630000,62150000
2015-06-15,4.630000,4.810000,4.590000,4.680000,4.680000,49543900
2015-06-22,4.730000,4.750000,4.530000,4.560000,4.560000,68544300
2015-06-29,4.490000,4.600000,4.470000,4.480000,4.480000,36732100
2015-07-06,4.420000,4.430000,3.740000,3.780000,3.780000,154349300
2015-07-13,3.800000,4.130000,3.680000,3.840000,3.840000,166968100
2015-07-20,3.860000,3.870000,3.250000,3.440000,3.440000,103955400
2015-07-27,3.330000,3.610000,3.100000,3.370000,3.370000,157041900
2015-08-03,3.400000,3.700000,3.140000,3.370000,3.370000,211519900
2015-08-10,3.410000,4.240000,3.400000,4.180000,4.180000,232697100
2015-08-17,4.250000,4.980000,4.230000,4.710000,4.710000,239490500
2015-08-24,4.470000,5.290000,3.980000,5.190000,5.190000,169434700
2015-08-31,5.150000,5.290000,4.910000,4.950000,4.950000,125043000
2015-09-07,4.990000,5.140000,4.690000,4.880000,4.880000,60484800
2015-09-14,4.860000,5.010000,4.280000,4.480000,4.480000,163765300
2015-09-21,4.530000,4.650000,4.220000,4.300000,4.300000,123223500
2015-09-28,4.280000,4.370000,3.710000,4.250000,4.250000,201865600
2015-10-05,4.260000,4.620000,4.200000,4.470000,4.470000,96803600
2015-10-12,4.470000,4.530000,4.150000,4.290000,4.290000,69854800
2015-10-19,4.300000,4.750000,4.240000,4.710000,4.710000,58261400
2015-10-26,4.670000,5.120000,4.610000,4.730000,4.730000,101771200
2015-11-02,4.830000,4.900000,4.380000,4.530000,4.530000,120042400
2015-11-09,4.490000,4.510000,3.940000,4.180000,4.180000,106742500
2015-11-16,4.190000,4.460000,3.780000,3.830000,3.830000,129386300
2015-11-23,3.840000,3.890000,3.700000,3.730000,3.730000,42886700
2015-11-30,3.760000,3.790000,3.500000,3.530000,3.530000,82205000
2015-12-07,3.530000,3.950000,3.520000,3.650000,3.650000,112223800
2015-12-14,3.650000,3.730000,3.510000,3.660000,3.660000,83556000
2015-12-21,3.670000,3.920000,3.580000,3.810000,3.810000,32537800
2015-12-28,3.800000,3.870000,3.540000,3.620000,3.620000,38194500
2016-01-04,3.520000,3.670000,3.330000,3.400000,3.400000,66598600
2016-01-11,3.440000,3.450000,2.840000,2.870000,2.870000,107593800
2016-01-18,2.930000,2.970000,2.180000,2.870000,2.870000,134598000
2016-01-25,2.970000,3.210000,2.440000,3.020000,3.020000,197956700
2016-02-01,3.040000,3.090000,2.700000,2.850000,2.850000,111003000
2016-02-08,2.800000,2.840000,2.450000,2.660000,2.660000,100682000
2016-02-15,2.810000,3.090000,2.660000,2.930000,2.930000,78142100
2016-02-22,2.980000,3.340000,2.870000,3.330000,3.330000,71390000
2016-02-29,3.310000,4.190000,3.210000,3.820000,3.820000,133951500
2016-03-07,3.820000,4.090000,3.640000,3.710000,3.710000,108408600
2016-03-14,3.700000,3.770000,3.260000,3.260000,3.260000,94549300
2016-03-21,3.260000,3.440000,3.120000,3.260000,3.260000,73221200
2016-03-28,3.260000,3.690000,3.220000,3.630000,3.630000,92050000
2016-04-04,3.650000,3.670000,3.380000,3.500000,3.500000,122972700
2016-04-11,3.520000,3.650000,3.300000,3.590000,3.590000,88517000
2016-04-18,3.520000,3.900000,3.510000,3.740000,3.740000,68334400
2016-04-25,3.730000,3.810000,3.380000,3.430000,3.430000,66546800
2016-05-02,3.460000,3.690000,3.370000,3.540000,3.540000,101444200
2016-05-09,3.530000,3.590000,3.400000,3.440000,3.440000,56827600
2016-05-16,3.420000,3.720000,3.390000,3.590000,3.590000,65873800
2016-05-23,3.590000,3.700000,3.460000,3.680000,3.680000,45808100
