Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,2.980000,2.980000,2.150000,2.200000,2.200000,1943600
2014-04-28,2.220000,2.980000,2.190000,2.800000,2.800000,2437100
2014-05-05,2.800000,2.820000,2.200000,2.200000,2.200000,1362300
2014-05-12,2.370000,3.050000,2.301000,3.000000,3.000000,2322100
2014-05-19,3.170000,3.250000,2.260000,2.400000,2.400000,2510600
2014-05-26,2.460000,3.180000,2.400000,3.050000,3.050000,2789100
2014-06-02,3.050000,3.260000,2.870000,3.140000,3.140000,2110800
2014-06-09,3.240000,3.800000,3.130000,3.780000,3.780000,4173000
2014-06-16,3.780000,3.870000,3.360000,3.520000,3.520000,4264400
2014-06-23,3.510000,3.750000,3.400000,3.420000,3.420000,4639600
2014-06-30,3.500000,3.560000,2.850000,3.000000,3.000000,3206700
2014-07-07,2.980000,3.310000,2.850000,2.870000,2.870000,2324500
2014-07-14,2.880000,2.960000,2.470000,2.670000,2.670000,1608800
2014-07-21,2.650000,2.790000,2.500000,2.600000,2.600000,1040800
2014-07-28,2.600000,2.630000,2.300000,2.390000,2.390000,1567500
2014-08-04,2.410000,2.812000,2.351000,2.730000,2.730000,1604100
2014-08-11,2.760000,3.070000,2.700000,2.850000,2.850000,1400100
2014-08-18,2.840000,3.300000,2.740000,3.200000,3.200000,1582200
2014-08-25,3.200000,3.350000,1.900000,3.050000,3.050000,9648300
2014-09-01,3.050000,3.270000,2.650000,2.830000,2.830000,2816100
2014-09-08,2.840000,2.890000,2.440000,2.550000,2.550000,1402600
2014-09-15,2.540000,3.120000,2.460000,2.710000,2.710000,3822700
2014-09-22,2.680000,2.770000,2.450000,2.620000,2.620000,1937900
2014-09-29,2.550000,2.780000,2.340000,2.530000,2.530000,1867800
2014-10-06,2.530000,2.670000,2.260000,2.370000,2.370000,1159000
2014-10-13,2.330000,2.430000,1.840000,2.210000,2.210000,2540600
2014-10-20,2.200000,2.280000,2.020000,2.020000,2.020000,1125600
2014-10-27,2.100000,2.400000,1.900000,2.200000,2.200000,1915100
2014-11-03,2.230000,2.400000,2.120000,2.310000,2.310000,931800
2014-11-10,2.320000,2.380000,2.100000,2.140000,2.140000,513300
2014-11-17,2.120000,2.140000,1.650000,1.940000,1.940000,2019900
