Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,41.419998,42.820000,38.970001,39.369999,28.607016,12312900
2014-04-28,39.610001,40.490002,39.070000,39.919998,29.006653,9818200
2014-05-05,39.369999,39.480000,35.669998,36.560001,26.565218,15571900
2014-05-12,36.590000,38.000000,35.099998,36.220001,26.318169,11057200
2014-05-19,36.310001,39.529999,35.770000,38.430000,27.923996,19850800
2014-05-26,38.700001,39.049999,36.779999,37.849998,27.502552,10754400
2014-06-02,37.680000,37.860001,35.889999,37.279999,27.088385,10491400
2014-06-09,37.299999,39.070000,36.080002,36.990002,27.114063,11878500
2014-06-16,36.849998,40.419998,36.790001,40.110001,29.401052,14983800
2014-06-23,40.090000,40.990002,39.709999,40.349998,29.576973,10429000
2014-06-30,40.430000,41.820000,40.279999,41.759998,30.610521,5994200
2014-07-07,41.549999,42.860001,40.759998,41.240002,30.229353,10503500
2014-07-14,41.840000,43.369999,40.869999,42.830002,31.394842,10858600
2014-07-21,42.570000,46.200001,42.400002,45.680000,33.483929,15263900
2014-07-28,45.860001,46.590000,41.060001,41.220001,30.214693,24331800
2014-08-04,41.349998,42.119999,40.270000,40.700001,29.833529,9047000
2014-08-11,40.990002,41.900002,39.400002,39.639999,29.056534,11061600
2014-08-18,40.060001,44.500000,39.950001,42.900002,31.446152,20596500
2014-08-25,43.580002,43.580002,41.880001,42.200001,30.933050,10587100
2014-09-01,42.290001,45.250000,42.230000,45.240002,33.416847,9788600
2014-09-08,45.099998,45.410000,42.750000,43.610001,32.212826,10494500
2014-09-15,43.580002,45.450001,43.189999,43.380001,32.042942,10526500
2014-09-22,43.330002,43.680000,41.669998,42.040001,31.053135,8432800
2014-09-29,41.740002,42.369999,39.610001,40.459999,29.886059,10124000
2014-10-06,40.500000,40.590000,38.099998,38.310001,28.297953,13139000
2014-10-13,38.130001,40.360001,35.820000,39.860001,29.442862,17122800
2014-10-20,39.700001,42.389999,39.520000,42.029999,31.045757,10444800
2014-10-27,42.000000,43.889999,39.310001,42.759998,31.584974,12188600
2014-11-03,42.759998,44.840000,42.119999,43.689999,32.271927,9909800
2014-11-10,43.680000,44.700001,42.360001,44.400002,32.796371,13766600
2014-11-17,44.360001,44.700001,37.110001,37.860001,27.965565,32531500
2014-11-24,37.730000,38.270000,36.880001,37.810001,28.140295,17530400
2014-12-01,37.619999,37.669998,35.150002,37.419998,27.850035,20955400
2014-12-08,37.099998,37.099998,32.259998,32.299999,24.039450,25916200
2014-12-15,32.610001,34.500000,31.809999,34.500000,25.676813,20503100
2014-12-22,36.480000,36.599998,33.189999,33.650002,25.044195,15598300
2014-12-29,33.529999,34.410000,32.900002,33.799999,25.155836,7761500
2015-01-05,33.520000,36.029999,32.090000,32.270000,24.017122,20969400
2015-01-12,32.549999,37.349998,31.690001,36.349998,27.053684,23383400
2015-01-19,36.330002,37.500000,35.209999,37.400002,27.835157,11439000
