Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,30.520000,31.430000,28.690001,29.049999,28.509781,15903800
2014-04-28,29.260000,32.320000,27.620001,32.000000,31.404922,35412100
2014-05-05,31.889999,32.279999,31.070000,31.840000,31.247898,15360500
2014-05-12,31.990000,33.770000,31.830000,33.090000,32.474651,25328600
2014-05-19,33.380001,34.000000,32.990002,33.959999,33.328472,21583500
2014-05-26,34.000000,35.500000,33.950001,34.330002,33.691597,17810300
2014-06-02,34.160000,34.950001,33.000000,33.770000,33.142006,29509000
2014-06-09,33.900002,33.980000,32.340000,32.910000,32.298000,15154600
2014-06-16,32.900002,33.299999,32.459999,33.160000,32.543350,12754200
2014-06-23,33.250000,33.490002,32.639999,33.279999,32.661118,15406900
2014-06-30,33.299999,33.790001,32.840000,33.330002,32.710190,8679600
2014-07-07,33.259998,33.880001,32.410000,33.500000,32.877029,18270300
2014-07-14,33.650002,33.650002,31.799999,32.220001,31.620832,18437200
2014-07-21,32.040001,32.090000,31.010000,31.190001,30.609985,11750100
2014-07-28,31.280001,33.750000,30.730000,33.419998,32.798515,45796900
2014-08-04,33.570000,34.549999,29.139999,29.940001,29.383230,49659100
2014-08-11,30.280001,30.280001,28.440001,29.059999,28.519594,23618600
2014-08-18,29.059999,29.750000,28.740000,29.020000,28.480339,19325800
2014-08-25,29.150000,31.370001,28.879999,30.080000,29.520628,23285900
2014-09-01,30.610001,32.029999,29.879999,30.670000,30.099655,20242000
2014-09-08,30.639999,31.299999,30.000000,30.830000,30.256680,18564700
2014-09-15,30.940001,30.940001,29.950001,30.070000,29.510813,16226900
2014-09-22,29.959999,29.959999,28.250000,28.900000,28.362570,29367800
2014-09-29,28.650000,29.240000,27.660000,29.080000,28.539223,25043200
2014-10-06,29.370001,29.600000,27.559999,27.610001,27.096560,18798900
2014-10-13,28.000000,28.090000,24.500000,26.110001,25.624454,34844700
2014-10-20,26.549999,28.160000,26.420000,28.120001,27.597076,23143300
2014-10-27,28.059999,29.230000,27.719999,29.190001,28.647179,25269100
2014-11-03,29.059999,29.440001,27.770000,28.340000,27.812984,19588700
2014-11-10,28.500000,28.980000,27.740000,28.549999,28.019079,15302500
2014-11-17,28.430000,28.530001,27.010000,28.520000,27.989637,17398500
2014-11-24,28.610001,29.549999,28.360001,29.190001,28.647179,11043200
2014-12-01,28.990000,29.010000,27.840000,28.190001,27.665775,18840300
2014-12-08,28.020000,28.330000,25.280001,25.309999,24.839331,55370800
2014-12-15,25.400000,26.480000,24.260000,26.450001,25.958132,32357200
2014-12-22,26.490000,27.129999,26.299999,27.030001,26.527346,7668000
2014-12-29,27.000000,27.559999,26.809999,27.299999,26.792324,15504400
2015-01-05,27.120001,29.379999,26.459999,29.250000,28.706062,32062900
2015-01-12,29.350000,29.709999,28.540001,29.139999,28.598106,27185300
2015-01-19,29.980000,30.510000,29.160000,30.160000,29.599140,26485900
2015-01-26,30.020000,31.139999,29.270000,30.180000,29.618769,23093200
2015-02-02,30.549999,31.490000,30.190001,31.309999,30.727753,18458500
2015-02-09,31.180000,31.840000,30.980000,31.750000,31.159571,19183700
2015-02-16,31.750000,33.220001,30.730000,31.950001,31.355852,24388000
2015-02-23,31.750000,33.180000,31.160000,33.029999,32.415768,20040100
2015-03-02,32.820000,33.150002,32.459999,32.720001,32.111534,20638600
2015-03-09,32.720001,33.049999,31.799999,32.040001,31.444180,17617300
2015-03-16,32.209999,33.480000,32.099998,33.139999,32.523724,16374900
2015-03-23,33.060001,33.470001,31.850000,32.380001,31.777857,11423500
2015-03-30,32.470001,33.000000,31.400000,32.959999,32.347069,9621200
2015-04-06,32.810001,33.349998,31.959999,32.060001,31.463808,12410600
2015-04-13,32.070000,32.270000,31.190001,32.090000,31.493250,10706600
2015-04-20,32.240002,34.810001,32.240002,34.310001,33.671967,22756800
2015-04-27,34.509998,35.279999,33.180000,33.849998,33.220516,30148100
2015-05-04,34.000000,34.320000,32.900002,33.770000,33.142006,15166500
2015-05-11,33.709999,34.840000,33.369999,34.400002,33.760292,22020000
2015-05-18,34.380001,36.820000,34.299999,36.680000,35.997894,26355000
2015-05-25,36.549999,39.070000,36.439999,38.880001,38.156982,41938100
2015-06-01,39.040001,40.770000,38.230000,40.240002,39.491692,42353100
2015-06-08,40.299999,40.360001,37.580002,39.000000,38.274750,32108200
2015-06-15,38.590000,40.340000,38.439999,39.160000,38.431774,16458200
2015-06-22,39.369999,39.770000,38.849998,39.099998,38.372887,14669200
2015-06-29,38.759998,39.330002,38.520000,38.970001,38.245308,8747100
2015-07-06,38.730000,39.700001,37.610001,39.029999,38.304192,17598400
2015-07-13,39.130001,39.689999,37.009998,38.040001,37.332603,17217700
2015-07-20,38.099998,38.400002,36.980000,37.400002,36.704506,12872300
2015-07-27,37.180000,41.209999,36.330002,40.660000,39.903881,29540400
2015-08-03,40.689999,42.020000,40.070000,40.360001,39.609459,21516300
2015-08-10,40.630001,41.709999,40.369999,41.230000,40.463280,14691800
2015-08-17,41.169998,42.560001,40.080002,40.130001,39.383736,12993500
2015-08-24,38.270000,40.270000,36.430000,40.000000,39.256153,22481400
2015-08-31,39.919998,40.240002,38.650002,39.220001,38.490658,9816900
2015-09-07,39.880001,40.790001,39.230000,39.820000,39.079498,12486100
2015-09-14,39.869999,42.759998,39.549999,41.840000,41.061935,18473200
2015-09-21,42.000000,43.430000,41.770000,42.730000,41.935387,19412500
2015-09-28,42.430000,42.689999,38.200001,40.700001,39.943138,18273100
2015-10-05,40.869999,41.490002,39.349998,39.610001,38.873405,13577400
2015-10-12,39.660000,40.970001,39.139999,40.540001,39.786114,11368400
2015-10-19,40.509998,42.060001,39.840000,41.270000,40.502537,15708100
2015-10-26,41.250000,41.730000,36.540001,37.889999,37.185390,39843800
2015-11-02,37.660000,41.189999,37.529999,39.110001,38.382706,24027000
2015-11-09,39.619999,39.619999,36.750000,38.720001,37.999958,27641300
2015-11-16,38.230000,38.599998,36.459999,38.439999,37.725163,19357900
2015-11-23,38.470001,38.689999,36.520000,36.889999,36.203987,23686300
2015-11-30,36.709999,36.799999,34.240002,35.450001,35.450001,25852700
2015-12-07,35.220001,37.500000,35.220001,36.000000,36.000000,24831500
2015-12-14,36.000000,39.759998,35.849998,37.889999,37.889999,46863100
2015-12-21,38.040001,40.349998,37.799999,39.669998,39.669998,10083900
2015-12-28,39.560001,40.220001,38.730000,39.119999,39.119999,9265600
2016-01-04,38.860001,41.230000,38.459999,39.880001,39.880001,29015800
2016-01-11,39.959999,40.450001,36.790001,37.790001,37.790001,19951600
2016-01-18,38.130001,38.230000,35.490002,37.849998,37.849998,15651100
2016-01-25,37.970001,40.169998,37.500000,40.150002,40.150002,13035000
2016-02-01,40.040001,40.650002,35.389999,35.660000,35.660000,23093800
2016-02-08,35.419998,35.529999,33.230000,35.110001,35.110001,25798000
2016-02-15,35.779999,38.310001,34.869999,34.950001,34.950001,23420100
2016-02-22,35.560001,38.439999,35.279999,37.470001,37.470001,24743300
2016-02-29,37.480000,39.790001,37.000000,38.480000,38.480000,21573300
2016-03-07,38.240002,39.200001,37.470001,37.750000,37.750000,27157400
