Date,Open,High,Low,Close,Adj Close,Volume
2019-01-22,72.389999,72.709999,71.680000,71.889999,71.100632,15035600
2019-01-23,72.010002,72.300003,70.930000,71.300003,70.517113,13187200
2019-01-24,71.099998,71.970001,70.639999,71.400002,70.616013,11272500
2019-01-25,72.070000,72.269997,71.540001,71.720001,70.932503,8996200
2019-01-28,71.019997,71.279999,70.370003,71.239998,70.457771,13678400
2019-01-29,71.699997,72.190002,71.480003,71.510002,70.724808,10513200
2019-01-30,71.769997,72.570000,71.510002,72.290001,71.496246,11524700
2019-01-31,72.290001,73.489998,72.019997,73.279999,72.475372,19876700
2019-02-01,74.919998,76.489998,74.320000,75.919998,75.086380,22968700
2019-02-04,75.760002,75.760002,74.400002,74.820000,73.998459,15483800
2019-02-05,75.180000,75.639999,75.010002,75.589996,74.760002,12786700
2019-02-06,75.580002,75.769997,75.129997,75.260002,74.433632,10866900
2019-02-07,74.949997,75.190002,73.900002,74.680000,73.860001,14418900
2019-02-08,73.760002,74.070000,72.730003,73.980003,73.980003,11959500
2019-02-11,73.879997,74.220001,73.400002,74.099998,74.099998,10434800
2019-02-12,75.080002,75.449997,74.820000,75.400002,75.400002,12599200
2019-02-13,75.580002,76.540001,75.510002,76.250000,76.250000,13214600
2019-02-14,76.260002,76.650002,75.709999,76.269997,76.269997,12772900
2019-02-15,76.940002,77.760002,76.750000,77.709999,77.709999,14330300
2019-02-19,77.559998,78.480003,77.449997,78.230003,78.230003,13551500
2019-02-20,78.300003,78.809998,78.000000,78.529999,78.529999,12633100
2019-02-21,78.209999,78.660004,77.610001,77.820000,77.820000,10266000
2019-02-22,78.709999,78.949997,77.620003,78.419998,78.419998,9519300
2019-02-25,78.430000,78.849998,78.199997,78.500000,78.500000,9274400
2019-02-26,78.680000,79.129997,78.389999,78.660004,78.660004,10990600
2019-02-27,78.879997,79.750000,78.660004,79.470001,79.470001,12398200
2019-02-28,79.449997,79.750000,78.709999,79.029999,79.029999,14597900
2019-03-01,79.379997,80.000000,79.029999,80.000000,80.000000,15419400
2019-03-04,80.239998,80.550003,79.010002,80.309998,80.309998,18089900
2019-03-05,80.120003,80.400002,79.750000,80.190002,80.190002,13745500
2019-03-06,78.849998,79.379997,77.860001,79.279999,79.279999,18633600
2019-03-07,79.550003,80.260002,79.320000,80.160004,80.160004,16472700
2019-03-08,78.889999,79.320000,78.250000,79.010002,79.010002,16211300
2019-03-11,79.980003,80.290001,79.650002,79.779999,79.779999,11060900
2019-03-12,80.110001,80.580002,79.889999,80.000000,80.000000,11320000
2019-03-13,80.589996,80.760002,80.199997,80.709999,80.709999,10260200
2019-03-14,80.800003,80.910004,80.349998,80.440002,80.440002,9976700
2019-03-15,80.180000,80.550003,80.099998,80.150002,80.150002,25316400
2019-03-18,80.440002,81.250000,80.440002,81.080002,81.080002,9840600
2019-03-19,81.580002,82.000000,80.639999,80.870003,80.870003,13936500
2019-03-20,80.750000,81.919998,80.559998,81.320000,81.320000,13133600
2019-03-21,80.809998,81.889999,80.800003,81.790001,81.790001,10117000
2019-03-22,81.230003,81.440002,80.300003,80.480003,80.480003,12497700
2019-03-25,80.000000,80.440002,79.589996,79.919998,79.919998,11320400
2019-03-26,80.330002,81.269997,80.180000,80.959999,80.959999,9472800
2019-03-27,80.970001,81.309998,79.820000,80.339996,80.339996,7258700
2019-03-28,80.029999,80.790001,80.019997,80.739998,80.739998,7412300
2019-03-29,81.330002,81.480003,80.480003,80.800003,80.800003,10889200
2019-04-01,81.230003,81.779999,81.080002,81.730003,81.730003,10816400
2019-04-02,81.750000,81.949997,81.110001,81.379997,81.379997,7646000
2019-04-03,81.769997,81.769997,80.610001,80.900002,80.900002,8562900
2019-04-04,81.120003,82.080002,80.769997,82.050003,82.050003,9360600
2019-04-05,82.150002,82.529999,81.949997,82.489998,82.489998,10059100
2019-04-08,82.669998,83.199997,82.589996,83.000000,83.000000,9108200
2019-04-09,82.519997,82.580002,81.739998,81.930000,81.930000,8561600
2019-04-10,81.919998,82.080002,81.410004,81.559998,81.559998,10324300
2019-04-11,81.540001,82.070000,81.019997,81.949997,81.949997,9115100
2019-04-12,82.809998,82.809998,80.580002,80.919998,80.919998,16638700
2019-04-15,80.889999,81.059998,80.519997,80.650002,80.650002,8536100
2019-04-16,80.809998,81.349998,80.690002,81.199997,81.199997,7005700
2019-04-17,81.550003,81.699997,81.080002,81.430000,81.430000,8311400
2019-04-18,81.559998,81.830002,81.070000,81.129997,81.129997,9493900
