Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,36.080002,36.410000,34.320000,34.490002,26.330944,169000800
2014-04-28,34.669998,36.000000,34.560001,35.630001,27.201263,116692400
2014-05-05,35.580002,36.860001,35.439999,36.439999,27.819643,109183000
2014-05-12,36.730000,36.790001,35.580002,36.740002,28.048672,126770200
2014-05-19,35.990002,36.750000,35.090000,35.320000,26.964594,185669000
2014-05-26,35.290001,35.529999,35.000000,35.470001,27.079113,73287500
2014-06-02,35.500000,35.599998,34.799999,35.020000,26.735563,104786900
2014-06-09,35.049999,35.150002,34.619999,35.029999,26.743195,90723200
2014-06-16,34.970001,35.750000,34.900002,35.389999,27.018032,100219100
2014-06-23,35.570000,35.580002,35.099998,35.410000,27.033304,87681200
2014-06-30,35.400002,35.869999,35.150002,35.840000,27.361584,66800300
2014-07-07,35.900002,36.099998,35.380001,35.759998,27.300501,81780000
2014-07-14,35.860001,36.549999,35.709999,36.169998,27.970716,103050100
2014-07-21,36.070000,36.160000,35.029999,35.540001,27.483536,118098000
2014-07-28,35.549999,37.480000,35.279999,35.330002,27.321140,192058300
2014-08-04,35.369999,35.529999,34.169998,34.470001,26.656094,116266700
2014-08-11,34.689999,34.970001,34.410000,34.740002,26.864885,87539300
2014-08-18,34.869999,34.900002,34.330002,34.500000,26.679287,81741300
2014-08-25,34.520000,34.959999,34.450001,34.959999,27.035009,70229200
2014-09-01,34.930000,35.259998,34.700001,35.150002,27.181940,56000700
2014-09-08,35.119999,35.119999,34.360001,34.500000,26.679287,83523300
2014-09-15,34.610001,35.480000,34.419998,35.470001,27.429403,86607200
2014-09-22,35.459999,35.549999,34.959999,35.279999,27.282471,82127000
2014-09-29,35.139999,36.160000,34.820000,35.360001,27.344336,109450300
2014-10-06,35.560001,35.730000,34.240002,34.250000,26.485958,119215900
2014-10-13,34.169998,34.340000,33.099998,34.080002,26.702164,148526800
2014-10-20,34.080002,34.790001,33.320000,33.869999,26.537624,147705000
2014-10-27,33.880001,34.849998,33.860001,34.840000,27.297634,116542300
2014-11-03,34.970001,35.080002,34.520000,34.910000,27.352476,91067900
2014-11-10,35.060001,36.150002,34.660000,35.900002,28.128151,90420400
2014-11-17,35.860001,35.900002,34.990002,35.279999,27.642378,89942900
2014-11-24,34.980000,35.570000,34.220001,35.380001,27.720734,92819100
2014-12-01,35.279999,35.369999,33.720001,33.939999,26.592472,129509700
2014-12-08,33.980000,34.090000,32.160000,32.160000,25.197817,169197300
2014-12-15,32.320000,33.759998,32.070000,33.540001,26.279062,165708500
2014-12-22,33.660000,34.230000,33.570000,34.169998,26.772678,62408600
2014-12-29,34.070000,34.270000,33.540001,33.869999,26.537624,69819900
2015-01-05,33.869999,33.919998,32.730000,33.400002,26.169373,135942500
2015-01-12,33.590000,33.919998,33.040001,33.799999,26.858473,129851500
2015-01-19,33.869999,34.230000,33.290001,33.369999,26.516785,115129200
2015-01-26,33.320000,33.639999,32.410000,32.919998,26.159201,192539600
2015-02-02,33.310001,35.049999,32.799999,34.869999,27.708727,155348800
2015-02-09,34.709999,35.070000,34.240002,34.660000,27.541857,107837000
2015-02-16,34.599998,34.730000,33.820000,34.080002,27.080975,76550000
2015-02-23,33.970001,34.590000,33.599998,34.560001,27.462397,103653600
2015-03-02,34.560001,34.650002,33.369999,33.480000,26.604195,119406200
2015-03-09,33.450001,33.590000,32.520000,32.759998,26.032061,134589700
2015-03-16,32.790001,33.599998,32.680000,33.230000,26.405540,150780100
2015-03-23,33.369999,33.680000,32.610001,32.750000,26.024113,124649300
2015-03-30,32.820000,33.230000,32.540001,33.130001,26.326077,91096200
