Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,71.870003,72.489998,71.639999,72.070000,58.194035,13458900
2014-04-28,72.290001,73.550003,71.940002,73.230003,59.130688,15911700
2014-05-05,73.000000,74.510002,72.690002,74.220001,59.930088,17021100
2014-05-12,74.139999,75.019997,73.349998,74.639999,60.269234,14836700
2014-05-19,74.610001,74.610001,73.449997,74.139999,59.865486,10034000
2014-05-26,74.339996,74.779999,73.760002,74.690002,60.309589,10737500
2014-06-02,74.919998,76.769997,74.559998,76.089996,61.440063,21755400
2014-06-09,76.169998,76.339996,73.650002,74.410004,60.083508,11551200
2014-06-16,74.349998,75.660004,73.699997,75.620003,61.060547,12009200
2014-06-23,75.589996,75.910004,74.230003,75.019997,60.576061,16531000
2014-06-30,75.070000,75.440002,74.309998,74.629997,60.822456,12963700
2014-07-07,74.510002,75.699997,74.510002,75.540001,61.564087,14184800
2014-07-14,75.720001,76.580002,75.400002,76.559998,62.395370,11991600
2014-07-21,76.360001,76.879997,76.000000,76.029999,61.963425,13895200
2014-07-28,76.150002,76.760002,74.720001,74.720001,60.895805,13761400
2014-08-04,74.919998,75.410004,74.000000,74.919998,61.058788,12230900
2014-08-11,75.120003,76.720001,75.000000,76.230003,62.126438,10657800
2014-08-18,76.410004,77.839996,76.410004,76.750000,62.550236,11588200
2014-08-25,77.129997,77.199997,76.309998,77.180000,62.900677,9552700
2014-09-01,77.050003,77.949997,76.860001,77.919998,63.503777,8928900
2014-09-08,77.860001,78.080002,73.449997,73.860001,60.194908,18053500
2014-09-15,73.830002,74.849998,73.239998,73.639999,60.015602,18023900
2014-09-22,73.550003,73.599998,71.089996,72.309998,58.931675,21521300
2014-09-29,71.879997,72.419998,71.320000,72.239998,59.421917,21896800
2014-10-06,72.430000,74.400002,71.849998,73.489998,60.450115,20207400
2014-10-13,73.800003,75.260002,73.489998,74.669998,61.420723,23227100
2014-10-20,74.800003,77.449997,74.690002,77.050003,63.378433,18817200
2014-10-27,77.010002,79.050003,76.849998,78.989998,64.974213,18042800
2014-11-03,79.029999,80.180000,78.550003,78.930000,64.924858,16842600
2014-11-10,78.750000,79.639999,78.290001,78.449997,64.530022,15104700
2014-11-17,78.349998,79.379997,78.059998,79.180000,65.130493,14325500
2014-11-24,79.339996,81.440002,79.290001,80.570000,66.273857,12561400
2014-12-01,80.500000,81.110001,79.860001,80.589996,66.290283,20496800
2014-12-08,80.449997,82.379997,80.220001,80.830002,66.487717,16940400
2014-12-15,81.279999,82.440002,79.169998,82.029999,67.474800,31758700
2014-12-22,81.150002,82.629997,81.110001,82.000000,67.450104,12618900
2014-12-29,81.900002,83.089996,80.919998,82.220001,68.552872,16146700
2015-01-05,82.000000,85.519997,81.750000,85.129997,70.979134,30470400
2015-01-12,85.339996,87.449997,85.150002,87.339996,72.821785,26961600
2015-01-19,87.730003,88.349998,86.180000,87.879997,73.272026,17309600
2015-01-26,88.000000,89.269997,86.540001,86.550003,72.163124,18350700
2015-02-02,86.529999,87.790001,84.690002,85.199997,71.037506,24718700
2015-02-09,85.120003,85.940002,83.849998,85.059998,70.920776,22374900
2015-02-16,85.000000,85.860001,83.610001,84.610001,70.545601,22301000
2015-02-23,84.620003,85.330002,82.430000,83.370003,69.511703,25678100
2015-03-02,83.580002,84.769997,80.220001,80.370003,67.010391,23389500
2015-03-09,80.650002,82.610001,80.650002,82.379997,68.686264,22243500
2015-03-16,82.839996,87.110001,82.620003,87.029999,72.563309,23976100
2015-03-23,87.029999,87.610001,83.370003,83.860001,69.920250,22833500
2015-03-30,84.220001,85.279999,83.529999,84.830002,71.151718,17704600
2015-04-06,85.110001,86.000000,82.279999,82.519997,69.214211,18817700
2015-04-13,82.489998,83.000000,81.239998,81.800003,68.610306,17976000
2015-04-20,82.129997,83.099998,81.660004,82.620003,69.298096,15432300
2015-04-27,82.690002,83.309998,78.889999,79.980003,67.083771,24202500
2015-05-04,80.239998,81.570000,77.720001,80.480003,67.503136,28948100
2015-05-11,80.169998,81.330002,78.120003,81.089996,68.014771,23338200
2015-05-18,80.820000,81.080002,79.599998,80.050003,67.142479,16397600
2015-05-25,80.000000,80.389999,79.029999,79.139999,66.379211,13578800
2015-06-01,79.389999,80.260002,76.500000,77.209999,64.760406,21515500
2015-06-08,77.199997,77.809998,76.379997,77.449997,64.961700,24820100
2015-06-15,77.379997,79.720001,76.849998,78.779999,66.077255,24565500
2015-06-22,78.779999,79.129997,75.089996,75.900002,63.661636,19342200
2015-06-29,75.620003,77.139999,74.360001,76.110001,64.483269,21590500
2015-07-06,75.730003,78.279999,75.639999,77.760002,65.881218,24067100
2015-07-13,77.820000,78.889999,77.459999,78.510002,66.516663,11846700
2015-07-20,78.320000,79.000000,77.269997,78.070000,66.143875,14578200
2015-07-27,77.940002,79.629997,77.849998,79.000000,66.931808,22088000
2015-08-03,79.269997,79.860001,77.190002,78.790001,66.753891,19052700
2015-08-10,79.099998,79.860001,78.180000,79.830002,67.635002,15314300
2015-08-17,79.910004,80.830002,78.180000,78.180000,66.237053,16344500
2015-08-24,75.519997,77.070000,72.250000,75.760002,64.186752,34604400
2015-08-31,75.580002,75.750000,71.669998,72.199997,61.170593,26409600
2015-09-07,72.839996,74.139999,72.250000,74.000000,62.695610,14844600
2015-09-14,74.110001,77.739998,73.570000,76.300003,64.644257,21232800
2015-09-21,76.339996,77.339996,74.529999,75.290001,63.788544,16886100
2015-09-28,75.120003,76.480003,73.570000,76.459999,65.427361,22823800
2015-10-05,76.779999,79.190002,76.750000,78.989998,67.592300,20015000
2015-10-12,79.160004,80.150002,78.169998,80.010002,68.465126,14337000
2015-10-19,79.980003,81.769997,79.870003,80.720001,69.072685,16313700
2015-10-26,80.750000,81.260002,79.250000,79.889999,68.362434,25332100
2015-11-02,80.070000,81.599998,77.720001,78.220001,66.933426,25194300
2015-11-09,77.720001,78.180000,76.379997,76.440002,65.410263,20298600
2015-11-16,76.269997,79.309998,76.120003,79.220001,67.789124,17985400
2015-11-23,79.260002,80.230003,78.320000,79.980003,68.439461,9177300
2015-11-30,80.269997,80.519997,77.400002,79.089996,67.677887,25342000
2015-12-07,78.959999,79.190002,77.169998,77.660004,66.454224,18938300
2015-12-14,77.769997,80.589996,77.070000,79.080002,67.669319,22374600
2015-12-21,79.500000,80.209999,78.709999,79.419998,67.960251,16394600
2015-12-28,79.160004,80.910004,79.010002,79.730003,69.178467,16535300
2016-01-04,79.070000,80.540001,77.330002,77.459999,67.208870,32365700
2016-01-11,77.529999,78.410004,74.550003,75.570000,65.568993,29327000
2016-01-18,75.919998,76.699997,72.330002,76.410004,66.297829,25461700
2016-01-25,76.250000,77.550003,75.150002,76.989998,66.801071,31463900
2016-02-01,76.519997,77.769997,75.440002,75.510002,65.516937,27380900
2016-02-08,75.019997,75.120003,70.889999,72.290001,62.723091,27721900
2016-02-15,72.849998,75.750000,72.510002,75.430000,65.447533,13375000
2016-02-22,76.029999,77.680000,75.080002,77.010002,66.818428,15152700
2016-02-29,76.930000,79.940002,76.589996,79.870003,69.299942,19636700
2016-03-07,79.459999,81.269997,78.529999,81.190002,70.445244,14893700
2016-03-14,81.070000,83.750000,80.690002,83.019997,72.033066,16739800
2016-03-21,81.959999,82.220001,80.230003,80.949997,70.237007,14811200
2016-03-28,80.930000,83.910004,80.910004,83.690002,73.427208,25212000
2016-04-04,83.860001,83.940002,82.330002,83.160004,72.962204,18810400
2016-04-11,83.320000,83.870003,82.500000,83.379997,73.155212,12653000
2016-04-18,83.250000,84.010002,80.680000,81.809998,71.777748,17740900
2016-04-25,81.550003,83.279999,81.029999,81.830002,71.795288,15808800
2016-05-02,81.779999,85.660004,81.779999,85.589996,75.094208,18272500
