Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,99.800003,100.750000,98.889999,100.730003,86.257256,29282400
2014-04-28,100.980003,102.279999,99.650002,101.430000,86.856659,27055800
2014-05-05,101.379997,102.949997,100.589996,102.930000,88.141159,17915100
2014-05-12,102.949997,103.779999,102.150002,103.139999,88.320984,20490900
2014-05-19,102.809998,102.980003,101.440002,102.000000,87.344765,17269400
2014-05-26,102.199997,102.900002,100.709999,101.430000,86.856659,22380400
2014-06-02,101.389999,102.620003,101.269997,101.959999,88.014259,15317400
2014-06-09,101.589996,102.000000,99.410004,100.489998,86.745338,25993600
2014-06-16,100.419998,102.300003,100.239998,101.919998,87.979744,24749800
2014-06-23,101.639999,102.180000,101.029999,101.459999,87.582642,16736100
2014-06-30,101.269997,101.480003,100.239998,100.980003,87.168327,13565900
2014-07-07,100.750000,101.250000,99.730003,100.370003,86.641777,18759100
2014-07-14,100.690002,100.730003,98.129997,98.989998,85.450493,23219600
2014-07-21,98.519997,98.629997,94.820000,95.720001,82.627754,41166100
2014-07-28,95.500000,96.419998,94.199997,94.300003,81.402000,29028000
2014-08-04,94.300003,94.349998,92.919998,93.550003,80.754555,26642500
2014-08-11,93.730003,94.470001,93.150002,93.790001,80.961739,21045900
2014-08-18,94.150002,94.860001,93.930000,94.449997,81.531479,21449400
2014-08-25,94.849998,95.370003,93.510002,93.720001,80.901329,30161500
2014-09-01,93.239998,93.699997,92.690002,93.070000,81.736984,20436800
2014-09-08,92.800003,93.839996,90.529999,93.339996,81.974098,40829900
2014-09-15,93.260002,94.930000,93.180000,94.360001,82.869904,32351800
2014-09-22,94.120003,95.320000,93.440002,94.699997,83.168488,25419800
2014-09-29,94.260002,97.300003,93.980003,94.860001,83.309013,39924700
2014-10-06,94.360001,94.430000,92.300003,92.300003,81.060738,26872500
2014-10-13,92.129997,92.419998,89.339996,91.040001,79.954170,36782700
2014-10-20,90.959999,92.099998,89.699997,91.669998,80.507469,34504300
2014-10-27,91.519997,94.010002,91.500000,93.730003,82.316605,25211400
2014-11-03,93.779999,95.099998,93.019997,95.099998,83.519775,22262800
2014-11-10,95.559998,97.180000,94.830002,96.209999,84.494629,23171800
2014-11-17,96.059998,97.500000,95.370003,96.680000,84.907410,26522000
2014-11-24,96.830002,97.419998,95.919998,96.809998,85.021561,17702600
2014-12-01,96.150002,97.000000,94.760002,96.309998,85.330193,32338700
2014-12-08,93.410004,97.500000,89.510002,90.620003,80.288872,51544000
2014-12-15,90.959999,94.320000,87.620003,93.220001,82.592468,60799700
2014-12-22,93.279999,94.930000,93.029999,94.779999,83.974625,14546200
2014-12-29,94.320000,95.459999,93.050003,93.260002,82.627914,18049900
2015-01-05,93.300003,94.980003,91.879997,93.209999,82.583611,28833700
2015-01-12,93.529999,94.440002,90.739998,91.489998,81.059677,30370800
2015-01-19,91.639999,91.879997,89.430000,89.559998,79.349716,34543900
2015-01-26,89.389999,93.500000,88.769997,92.440002,81.901390,52847700
2015-02-02,92.050003,94.830002,91.430000,93.989998,83.274681,30731400
2015-02-09,93.300003,95.849998,92.540001,95.650002,84.745445,32726800
2015-02-16,95.120003,95.389999,93.559998,94.190002,83.451874,24862900
2015-02-23,94.120003,99.879997,93.690002,98.900002,87.624916,51720400
2015-03-02,98.900002,101.089996,96.959999,97.129997,86.804565,48741200
2015-03-09,96.809998,98.250000,94.940002,96.349998,86.107498,39551000
2015-03-16,96.930000,97.720001,95.330002,97.050003,86.733070,28629200
2015-03-23,96.800003,99.839996,96.199997,96.959999,86.652626,37854500
2015-03-30,97.430000,98.430000,94.709999,95.830002,85.642776,23776900
2015-04-06,95.750000,97.949997,95.449997,97.800003,87.403343,24118000
2015-04-13,97.410004,97.750000,94.459999,94.879997,84.793755,28111500
2015-04-20,95.000000,99.349998,94.540001,98.739998,88.243416,43684900
2015-04-27,98.739998,98.940002,95.779999,97.800003,87.403343,31917900
2015-05-04,96.570000,99.150002,95.570000,98.230003,87.787643,35239800
2015-05-11,98.070000,99.040001,96.919998,98.040001,87.617844,27849900
2015-05-18,97.970001,101.080002,97.620003,98.989998,88.466835,29851500
2015-05-25,98.849998,99.220001,95.839996,95.930000,85.732140,31700000
2015-06-01,95.839996,97.070000,95.470001,95.540001,86.125595,22159300
2015-06-08,96.000000,96.330002,94.489998,95.059998,85.692909,25045200
2015-06-15,94.739998,97.139999,94.019997,96.080002,86.612389,26277900
2015-06-22,96.309998,97.959999,95.779999,97.290001,87.703156,22723900
2015-06-29,96.620003,97.230003,94.540001,96.169998,86.693512,22765900
2015-07-06,95.889999,97.779999,95.239998,97.650002,88.027679,24222900
2015-07-13,98.000000,99.629997,97.000000,97.500000,87.892471,32023300
2015-07-20,97.779999,99.000000,96.089996,96.099998,86.630417,30481600
2015-07-27,96.000000,101.099998,95.699997,99.860001,90.019913,29707600
2015-08-03,100.000000,100.180000,98.449997,98.919998,89.172523,21033900
2015-08-10,99.489998,99.949997,97.230003,99.269997,89.488060,19331500
2015-08-17,99.000000,101.879997,97.129997,97.129997,87.558922,33098400
2015-08-24,91.580002,97.370003,87.500000,96.250000,86.765648,58776500
