Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,40.130001,40.680000,39.299999,39.910000,35.503998,173139100
2014-04-28,40.139999,41.290001,39.660000,39.689999,35.308277,187909100
2014-05-05,39.520000,39.900002,38.509998,39.540001,35.174843,153085800
2014-05-12,39.740002,40.500000,39.270000,39.830002,35.432835,136266400
2014-05-19,39.610001,40.369999,39.459999,40.119999,35.942600,106478800
2014-05-26,40.259998,40.970001,39.810001,40.939999,36.677219,106327900
2014-06-02,40.950001,41.660000,39.860001,41.480000,37.160988,115707900
2014-06-09,41.389999,41.570000,40.290001,41.230000,36.937023,104305800
2014-06-16,41.040001,41.910000,40.340000,41.680000,37.340168,141414000
2014-06-23,41.730000,42.290001,41.430000,42.250000,37.850819,163546500
2014-06-30,42.169998,42.209999,41.529999,41.799999,37.447678,93887500
2014-07-07,41.750000,42.119999,41.049999,42.090000,37.707474,117554200
2014-07-14,42.220001,45.709999,42.029999,44.689999,40.036755,239535600
2014-07-21,44.560001,45.450001,44.220001,44.500000,39.866547,190526100
2014-07-28,44.360001,44.509998,42.599998,42.860001,38.397308,152076500
2014-08-04,42.970001,43.470001,42.209999,43.200001,38.701908,144435400
2014-08-11,43.259998,44.900002,43.000000,44.790001,40.126343,125596700
2014-08-18,44.939999,45.470001,44.680000,45.150002,40.448868,120381100
2014-08-25,45.400002,45.439999,44.610001,45.430000,40.953911,92336200
2014-09-01,45.430000,45.930000,44.529999,45.910000,41.386623,120076200
2014-09-08,46.020000,47.020000,45.990002,46.700001,42.098778,180802600
2014-09-15,46.540001,47.570000,46.099998,47.520000,42.837990,341969100
2014-09-22,47.299999,47.380001,45.759998,46.410000,41.837353,158855300
2014-09-29,45.980000,46.560001,45.610001,46.090000,41.548889,154785100
2014-10-06,46.119999,46.889999,43.950001,44.029999,39.691845,165759600
2014-10-13,43.820000,44.560001,42.099998,43.630001,39.331261,225158300
2014-10-20,43.060001,46.900002,42.810001,46.130001,41.584953,211061200
2014-10-27,45.709999,46.970001,45.709999,46.950001,42.324146,155620800
2014-11-03,46.889999,48.919998,46.730000,48.680000,43.883701,128149200
2014-11-10,48.650002,50.049999,48.520000,49.580002,44.695026,137829500
2014-11-17,49.410000,49.709999,47.570000,47.980000,43.252670,144887000
2014-11-24,47.990002,48.200001,47.279999,47.810001,43.371258,112140200
2014-12-01,47.880001,49.060001,47.709999,48.419998,43.924622,138133700
2014-12-08,48.259998,48.349998,46.669998,46.950001,42.591095,144734200
2014-12-15,47.200001,48.099998,44.900002,47.660000,43.235180,216676900
2014-12-22,47.779999,48.799999,47.709999,47.880001,43.434746,74849700
2014-12-29,47.700001,47.779999,46.450001,46.759998,42.418739,80290600
2015-01-05,46.369999,47.820000,45.490002,47.189999,42.808815,158823900
2015-01-12,47.419998,47.910000,45.169998,46.240002,41.947018,157088200
2015-01-19,46.299999,47.389999,45.480000,47.180000,42.799744,137068300
2015-01-26,47.000000,47.130001,40.349998,40.400002,36.649212,437786800
2015-02-02,40.590000,42.790001,40.230000,42.410000,38.472599,214717400
2015-02-09,42.240002,43.869999,42.180000,43.869999,39.797047,172848000
2015-02-16,43.970001,44.000000,43.049999,43.860001,39.787987,118095100
2015-02-23,43.700001,44.299999,43.650002,43.849998,40.061993,150296600
2015-03-02,43.669998,44.189999,42.150002,42.360001,38.700706,148820700
